sku,detalle,costo,venta,desde,hasta,empresa_id
20400003447,LECHE ENTERA CJ COLUN 1LT,597,801,1-9-2020,2-10-2020,7
20400003462,LECHE SEMI/DESC S/TAPA COLUN 1LT,597,801,1-9-2020,2-10-2020,7
20400003820,GALL ALTEZA BOCADO NESTLE 140GR,608,816,1-9-2020,2-10-2020,7
20400003821,GALL ALTEZA HELADO NESTLE 140GR,608,816,1-9-2020,2-10-2020,7
20400000392,"NECTAR DURAZNO LIGHT PET ANDINA 1,5LT",644,864,1-9-2020,2-10-2020,7
20400000406,"NECTAR NARANJA LIGHT PET ANDINA 1,5LT",644,864,1-9-2020,2-10-2020,7
20400000414,"NECTAR PI#A LIGHT ANDINA 1,5LT",644,864,1-9-2020,2-10-2020,7
20200000198,VIRUTILLA PARRILLA SBRITE VANNI UN,667,895,1-9-2020,2-10-2020,7
20400000905,CEBOLLA VERGEL FYV KG,671,900,1-9-2020,2-10-2020,7
20400001470,ZANAHORIA FRESCA VERGEL FYV KG,671,900,1-9-2020,2-10-2020,7
20400002505,VINAGRE ROSADO TRAVERSO 500CC,682,915,1-9-2020,2-10-2020,7
20400002161,MERM CIRUELA S/AZU REGIMEL 200G,690,926,1-9-2020,2-10-2020,7
20400002171,MERM DAMASCO S/AZU REGIMEL 200GR,690,926,1-9-2020,2-10-2020,7
20400002182,MERM DURAZNO S/AZU REGIMEL 200GR,690,926,1-9-2020,2-10-2020,7
20400002191,MERM FRUTILLA S/AZU REGIMEL 200GR,699,938,1-9-2020,2-10-2020,7
20400002202,MERM MORA S/AZU REGIMEL 200GR,699,938,1-9-2020,2-10-2020,7
20400002071,JUGO LIMON TRAVERSO 500ML,704,944,1-9-2020,2-10-2020,7
20400034650,TE HIERBAS SURTIDAS SUPREMO 20 BL,711,954,1-9-2020,2-10-2020,7
20400003423,LECHE CHOC COLUN 1LT,729,978,1-9-2020,2-10-2020,7
20400003835,GALL COSTA OBSESION COSTA 85GR,736,987,1-9-2020,2-10-2020,7
20400003869,GALL GRETEL CHOCO COSTA 85GR,736,987,1-9-2020,2-10-2020,7
20400003851,GALL DONUTS COCOCRUNCH COSTA 95GR,743,997,1-9-2020,2-10-2020,7
20400003850,GALL DONUTS BLANCO COSTA 100GR,746,1001,1-9-2020,2-10-2020,7
20400002186,MERM FRAMBUESA WATTS 250GR,749,1005,1-9-2020,2-10-2020,7
20400002193,MERM FRUTILLA WATTS 250GR,749,1005,1-9-2020,2-10-2020,7
20400002203,MERM MORA WATTS 250GR,749,1005,1-9-2020,2-10-2020,7
20200004271,PALA RECOLECTORA BASURA UN,760,1020,1-9-2020,2-10-2020,7
20400003920,GALL SODA FAM COSTA 180G,768,1030,1-9-2020,2-10-2020,7
20400002364,SAL DE MESA LOBOS 1KG,776,1041,1-9-2020,2-10-2020,7
20200000127,LUSTRA MUEBLES ARELA 250GRS UN,778,1044,1-9-2020,2-10-2020,7
20400000070,"BEB. BILZ 1,5LT",781,1048,1-9-2020,2-10-2020,7
20400000154,"BEB. KEM PINA 1,5LT",781,1048,1-9-2020,2-10-2020,7
20400000159,"BEB. LIMON SODA 1,5LT",781,1048,1-9-2020,2-10-2020,7
20400001493,ZAPALLO CAMOTE NATURAL VERGEL FYV KG,784,1052,1-9-2020,2-10-2020,7
20400000816,APIO MATA NATURAL VERGEL FYV KG,786,1054,1-9-2020,2-10-2020,7
20400029431,"JUGO DURAZNO PET WATTS 1,5 LT",786,1054,1-9-2020,2-10-2020,7
20400003816,GALL AGUA LIGHT COSTA 210GR,787,1056,1-9-2020,2-10-2020,7
20400032299,CEBOLLA CUBO ALIFRUT 1KG,794,1065,1-9-2020,2-10-2020,7
20400002366,SAL DIETETICA BIOSAL 125GR,799,1072,1-9-2020,2-10-2020,7
20400029432,"JUGO NECTAR DAMASCO PET WATTS 1,5 LT",786,1109,1-9-2020,2-10-2020,7
20400029435,"JUGO NECTAR NARANJA LIGHT WATTS PET 1,5",795,1109,1-9-2020,2-10-2020,7
20400029433,"JUGO NECTAR NARANJA PET WATTS 1,5 LT",786,1109,1-9-2020,2-10-2020,7
20400029434,"JUGO NECTAR PI#A PET WATTS 1,5 LT",786,1109,1-9-2020,2-10-2020,7
20400003818,GALL AGUA S/SAL FA MCKAY 180GR,842,1130,1-9-2020,2-10-2020,7
20400000090,"BEB. COCA COLA LIGHT 1,5LT",850,1140,1-9-2020,2-10-2020,7
20400000103,"BEB. COCA COLA ZERO 1,5LT",850,1140,1-9-2020,2-10-2020,7
20400000115,"BEB. FANTA 1,5LT",850,1140,1-9-2020,2-10-2020,7
20400000138,"BEB. FANTA ZERO 1,5LT",850,1140,1-9-2020,2-10-2020,7
20400000199,"BEB. SPRITE 1,5LT",850,1140,1-9-2020,2-10-2020,7
20400000211,"BEB. SPRITE ZERO 1,5LT",850,1140,1-9-2020,2-10-2020,7
20400000078,"BEB. COCA COLA 1,5LT",857,1150,1-9-2020,2-10-2020,7
20400002036,HARINA S/POLVO MONT BLANC 1KG,859,1152,1-9-2020,2-10-2020,7
20400002084,LECHE CONDENSADA NESTLE 397G,859,1152,1-9-2020,2-10-2020,7
20400000720,PRIETAS LLANQUIHUE 250GR,863,1158,1-9-2020,2-10-2020,7
20400002327,QUESO RALLADO DOS ALAMOS 80GR,870,1167,1-9-2020,2-10-2020,7
20400001396,REPOLLO VERDE FRESCO VERGEL FYV KG,882,1183,1-9-2020,2-10-2020,7
20400002086,LECHE EVAPORADA IDEAL 400CC,888,1191,1-9-2020,2-10-2020,7
20400000938,CHOCLO GRANO FRIZADO ALIFRUT 1KG,897,1203,1-9-2020,2-10-2020,7
20400001762,CHAMPIGNONES LAM CONS ESMERALDA 400GR,900,1207,1-9-2020,2-10-2020,7
20400001640,AZUCAR BONANZA 1KG,901,1209,1-9-2020,2-10-2020,7
20400002261,PALMITO CONS BONANZA 400GR,901,1209,1-9-2020,2-10-2020,7
20400001629,ATUN LOMO ACEITE A/F R.CRUSOE 170GR,903,1211,1-9-2020,2-10-2020,7
20400001622,ATUN AGUA A/F R.CRUSOE 170GR,903,1211,1-9-2020,2-10-2020,7
20400030062,MAYONESA HELLMANNS 372G,903,1211,1-9-2020,2-10-2020,7
20400002011,FRUTILLA JUGO WASIL 410GR,908,1218,1-9-2020,2-10-2020,7
20200000029,DESODORANTE AMBIENTAL SAPOLI 360ML,910,1221,1-9-2020,2-10-2020,7
20400000998,COLIFLOR FRIZADO ALIFRUT 1KG,922,1237,1-9-2020,2-10-2020,7
20400003487,QUESILLO COLUN 320GR,923,1238,1-9-2020,2-10-2020,7
20400001125,LIMON VERGEL FYV KG,924,1240,1-9-2020,2-10-2020,7
20400001588,AJI SALSA DON JUAN 1KG,930,1248,1-9-2020,2-10-2020,7
20400030060,MAYONESA LIGHT HELLMANNS 380G,933,1252,1-9-2020,2-10-2020,7
20200000093,ESCOBILLON PLASTICO PROASIN UN,947,1270,1-9-2020,2-10-2020,7
20200000018,CLORO GEL INGENIX 900ML UN,959,1287,1-9-2020,2-10-2020,7
20400000858,BETARRAGA VERGEL FYV KG,966,1296,1-9-2020,2-10-2020,7
20400029543,Refresco Damasco 35gr Sprim UN,970,1302,1-9-2020,2-10-2020,7
20400029544,Refresco Durazno 35gr Sprim UN,970,1302,1-9-2020,2-10-2020,7
20400029545,Refresco Frambuesa 35gr Sprim UN,970,1302,1-9-2020,2-10-2020,7
20400029546,Refresco Frutilla 35gr Sprim UN,970,1302,1-9-2020,2-10-2020,7
20400029547,Refresco Manzana 35gr Sprim UN,970,1302,1-9-2020,2-10-2020,7
20400029548,Refresco Melon tuna 35gr Sprim UN,970,1302,1-9-2020,2-10-2020,7
20400029550,Refresco Naranja 35gr Sprim UN,970,1302,1-9-2020,2-10-2020,7
20400029551,Refresco Papaya 35gr Sprim UN,970,1302,1-9-2020,2-10-2020,7
20400029552,Refresco Piña 35gr Sprim UN,970,1302,1-9-2020,2-10-2020,7
20400001781,CHORITO ACEITE A/F R.CRUSOE 190GR,971,1303,1-9-2020,2-10-2020,7
20400001785,CHORITO AGUA A/F R.CRUSOE 190GR,971,1303,1-9-2020,2-10-2020,7
20400001942,FID RAVIOL C/CARNE CAROZZI 400GR,974,1307,1-9-2020,2-10-2020,7
20400000694,MORTADELA LISA LAM A/V LLANQUIHUE 200GR,974,1307,1-9-2020,2-10-2020,7
20400001379,REPOLLO MORADO FRESCO VERGEL FYV KG,998,1339,1-9-2020,2-10-2020,7
20400001926,FID LAZA#A CAROZZI 400GR,999,1340,1-9-2020,2-10-2020,7
20200000121,LIMPIA PISO POET LAVANDA 900CCX12U,999,1340,1-9-2020,2-10-2020,7
20400001820,CREMA CHANTILLY MACROFOOD 250GR,1007,1351,1-9-2020,2-10-2020,7
20200000195,TRAPERO DOBLE C/OJAL VANNI UN,1010,1355,1-9-2020,2-10-2020,7
20200004528,BOLSA BASURA 100X120CM VANNI UN,1020,1369,1-9-2020,2-10-2020,7
20400001871,DURAZNO JUGO MITAD WASIL 590GR,1035,1389,1-9-2020,2-10-2020,7
20400001098,LECHUGA ESCAROLA FRESCA VERGEL FYV KG,1050,1409,1-9-2020,2-10-2020,7
20400001181,NARANJA MESA 180GR+/-10 VERGEL FYV KG,1050,1409,1-9-2020,2-10-2020,7
20400001254,PERA 180GR+/-10 VERGEL FYV KG,1050,1409,1-9-2020,2-10-2020,7
20400001325,PLATANO VERGEL FYV KG,1050,1409,1-9-2020,2-10-2020,7
20200000032,DETERGENTE OMO 400GR,1059,1421,1-9-2020,2-10-2020,7
20400003099,POLVOS HORNEAR DELIA 500GR,1059,1421,1-9-2020,2-10-2020,7
20400029723,Harina Integral Selecta KG,1065,1429,1-9-2020,2-10-2020,7
20400000939,CHOCLO PASTA FRIZADO ALIFRUT 1KG,1074,1441,1-9-2020,2-10-2020,7
20400002295,PI#A JUGO RODAJA BONANZA 560GR,1079,1448,1-9-2020,2-10-2020,7
20400003471,MANTEQUILLA LOS ALERCES 250GR,1083,1453,1-9-2020,2-10-2020,7
20400001147,MANZANA ROJA 180GR+/-10 VERGEL FYV KG,1084,1454,1-9-2020,2-10-2020,7
20400001161,MANZANA VERDE 180GR+/-10 VERGEL FYV KG,1084,1454,1-9-2020,2-10-2020,7
20400000940,CHOCLO TROZO FRIZADO ALIFRUT 1KG,1090,1462,1-9-2020,2-10-2020,7
20400000748,VIENESA CERDO LLANQUIHUE 250GR,1093,1466,1-9-2020,2-10-2020,7
20400000872,BROCOLIS FRIZADO ALIFRUT 1KG,1094,1468,1-9-2020,2-10-2020,7
20400002389,SALSA DE SOYA TRAVERSO 500CC,1104,1481,1-9-2020,2-10-2020,7
20400032310,PAPA CUBO CONG ALIFRUT 1KG,1106,1484,1-9-2020,2-10-2020,7
20400000687,MORTADELA JAMONADA LAM LLANQUIHUE 200GR,1114,1495,1-9-2020,2-10-2020,7
20400002113,MAICENA ALTO LA CRUZ KG,1127,1512,1-9-2020,2-10-2020,7
20200000365,PAPEL HIG ELITE JUMBO 500MT ELITE UN,1139,1528,1-9-2020,2-10-2020,7
20400001777,CHOLGA AGUA A/F R.CRUSOE 190GR,1145,1536,1-9-2020,2-10-2020,7
20400002418,SEMOLA CAROZZI 1KG,1157,1552,1-9-2020,2-10-2020,7
20400000644,JAMON P. MOLDE LAM A/V LLANQUIHUE 200GR,1161,1558,1-9-2020,2-10-2020,7
20400003474,MANTEQUILLA SOPROLE 250GR,1163,1560,1-9-2020,2-10-2020,7
20400002417,SEMOLA C/LECHE TKF KG,1173,1574,1-9-2020,2-10-2020,7
20400001802,COCKTAIL FRUTA WASIL 560GR,1175,1576,1-9-2020,2-10-2020,7
20200000615,JABON LIQ. SIMONDS AVENA 360ML UN,1176,1578,1-9-2020,2-10-2020,7
20400001611,ARROZ C/LECHE TKF KG,1180,1583,1-9-2020,2-10-2020,7
20400001890,ESENCIA DE VAINILLA SURCO LT,1205,1617,1-9-2020,2-10-2020,7
20400031904,CHAMPIGNON LAM FRIZADO ALIFRUT KG,1214,1629,1-9-2020,2-10-2020,7
20400001242,PEPINO ENSALADA VERGEL FYV KG,1218,1634,1-9-2020,2-10-2020,7
20400001505,ZAPALLO ITALIANO GUISO VERGEL FYV KG,1218,1634,1-9-2020,2-10-2020,7
20400000995,COLIFLOR FRESCA VERGEL FYV KG,1252,1680,1-9-2020,2-10-2020,7
20400001615,ARROZ G2 LARGO BONANZA 1KG,1256,1685,1-9-2020,2-10-2020,7
20400001637,AVENA C/LECHE MACROFOOD KG,1265,1697,1-9-2020,2-10-2020,7
20400001035,ENSALADA PRIMAVERA FRIZADA ALIFRUT 1KG,1277,1713,1-9-2020,2-10-2020,7
20200000026,DESINFEC. W.C. PAST.AZUL HARPIC 45GR,1278,1715,1-9-2020,2-10-2020,7
20400001968,FLAN CARAMELO C/LECHE MACROFOOD KG,1303,1748,1-9-2020,2-10-2020,7
20400001974,FLAN COCO C/LECHE MACROFOOD KG,1303,1748,1-9-2020,2-10-2020,7
20400001986,FLAN VAINILLA C/L MACROFOOD KG,1303,1748,1-9-2020,2-10-2020,7
20400002420,SOPA CARNE C/ARROZ MARCOFOOD KG,1304,1749,1-9-2020,2-10-2020,7
20400002421,SOPA CARNE C/CARACOLITO MACROFOOD KG,1304,1749,1-9-2020,2-10-2020,7
20400002424,SOPA CARNE C/VERDURA MACROFOOD KG,1304,1749,1-9-2020,2-10-2020,7
20400002427,SOPA CARNE SEMOLA MACROFOOD KG,1304,1749,1-9-2020,2-10-2020,7
20400002452,SOPA POLLO C/ARROZ MACROFOOD KG,1304,1749,1-9-2020,2-10-2020,7
20400002456,SOPA POLLO C/SEMOLA MACROFOOD KG,1304,1749,1-9-2020,2-10-2020,7
20400002458,SOPA POLLO VERDURA MACROFOO KG,1304,1749,1-9-2020,2-10-2020,7
20400001815,CREMA ARVEJA/JAMON MACROFOOD KG,1326,1779,1-9-2020,2-10-2020,7
20400001823,CREMA CHOCLO MACROFOOD KG,1326,1779,1-9-2020,2-10-2020,7
20400001828,CREMA ESPARRAGO MACROFOOD KG,1326,1779,1-9-2020,2-10-2020,7
20400001842,CREMA VERDURA MACROFOOD KG,1326,1779,1-9-2020,2-10-2020,7
20400002496,TRIGO MOTE ALTO LA CRUZ KG,1329,1783,1-9-2020,2-10-2020,7
20400002422,SOPA CARNE C/FIDEOS MACROFOOD KG,1335,1791,1-9-2020,2-10-2020,7
20400002454,SOPA POLLO C/FIDEOS MACROFOOD KG,1335,1791,1-9-2020,2-10-2020,7
20400002219,MOSTAZA JB 1KG,1344,1803,1-9-2020,2-10-2020,7
20400002073,JUREL CONSERVA COLISEO 425GR,1358,1822,1-9-2020,2-10-2020,7
20400000825,ARVEJA FRIZADA ALIFRUT 1KG,1359,1823,1-9-2020,2-10-2020,7
20400001971,FLAN CHOCOLATE C/L MACROFOOD KG,1370,1838,1-9-2020,2-10-2020,7
20400001331,POROTO VERDE C/F FRIZADO ALIFRUT 1KG,1372,1841,1-9-2020,2-10-2020,7
20400029974,ARVEJA PARTIDA BONANZA KG,1389,1863,1-9-2020,2-10-2020,7
20400003958,MANI SALADO EVERCRIPS 430G,1389,1863,1-9-2020,2-10-2020,7
20400001693,CALDO CONCENTR CARNE MACROFOOD KG,1396,1873,1-9-2020,2-10-2020,7
20400001695,CALDO CONCENTRADO AVE MACROFOOD KG,1396,1873,1-9-2020,2-10-2020,7
20400000497,HIGADO VACUNO CONG ABAROA KG,1365,1911,1-9-2020,2-10-2020,7
20400001330,POROTO VERDE C/A FRIZADO ALIFRUT 1KG,1429,1917,1-9-2020,2-10-2020,7
20400000649,JAMON PAVO COC/LAM A/V LLANQUIHUE 200GR,1443,1936,1-9-2020,2-10-2020,7
20200000610,JABON LIQ ACEITE ALMENDRAS 340CC UN,1445,1939,1-9-2020,2-10-2020,7
20400001548,ACEITE VEGETAL BONAZA 1LT,1447,1941,1-9-2020,2-10-2020,7
20400002515,YERBA MATE TARAGUI 250GR,1450,1945,1-9-2020,2-10-2020,7
20200004071,BOLSA BASURA 115X150CM VANNI UN,1460,1959,1-9-2020,2-10-2020,7
20400000726,SALAME LAM A/V LLANQUIHUE 200GR,1468,1969,1-9-2020,2-10-2020,7
20400002082,LECHE ASADA MACROFOOD KG,1474,1978,1-9-2020,2-10-2020,7
20400002087,LECHE NEVADA MACROFOOD KG,1474,1978,1-9-2020,2-10-2020,7
20400002375,SALSA CARAMELO MACROFOOD 1LT,1475,1979,1-9-2020,2-10-2020,7
20400002379,SALSA CHOCOLATE MACROFOOD 1LT,1475,1979,1-9-2020,2-10-2020,7
20400002395,SALSA FRAMBUESA MACROFOOD 1LT,1475,1979,1-9-2020,2-10-2020,7
20400001860,DULCE MEMBRILLO PERELLO 1KG,1499,2011,1-9-2020,2-10-2020,7
20400001757,CEREZA JUGO CENTAURO 570GR,1526,2047,1-9-2020,2-10-2020,7
20400002075,KETCHUP HELLMANNS DOYP 1KG,1554,2085,1-9-2020,2-10-2020,7
20400002122,MANJAR COLUN 1KG,1568,2104,1-9-2020,2-10-2020,7
20400032098,AZUCAR FLOR PURATO KG,1587,2129,1-9-2020,2-10-2020,7
20400002150,MERENGUE INSTANT MACROFOOD KG,1592,2136,1-9-2020,2-10-2020,7
20400001575,ACETO BALSAMICO MARCO POLO 500CC,1593,2137,1-9-2020,2-10-2020,7
20400001167,MELON TUNA FRIZADO ALIFRUT 1KG,1615,2167,1-9-2020,2-10-2020,7
20400002398,SALSA FRUTILLA BYT 1LT,1626,2181,1-9-2020,2-10-2020,7
20400001831,CREMA LENTEJAS MACROFOOD KG,1635,2194,1-9-2020,2-10-2020,7
20400001839,CREMA TOMATE MACROFOOD KG,1635,2194,1-9-2020,2-10-2020,7
20400002645,LEVADURA SEC IN SU SAF OKEDO 500GR,1639,2199,1-9-2020,2-10-2020,7
20200000008,ALCOHOL 70# DIFEM PHARMA LT,1640,2200,1-9-2020,2-10-2020,7
20400032296,ZAPALLO CUBO ALIFRUT 1KG,1641,2202,1-9-2020,2-10-2020,7
20400000982,COCHAYUYO VERGEL FYV 250GR,1664,2232,1-9-2020,2-10-2020,7
20400001310,PI#A FRESCA VERGEL FYV UN,1664,2232,1-9-2020,2-10-2020,7
20400002105,LENTEJA 6MM BONANZA 1KG,1686,2262,1-9-2020,2-10-2020,7
20400001059,HABAS FRIZADA ALIFRUT 1KG,1687,2263,1-9-2020,2-10-2020,7
20400001734,CEREAL CORNFLAKES NESLTE 510GR,1702,2283,1-9-2020,2-10-2020,7
20400002058,JALEA NARANJA MACROFOOD KG,1718,2305,1-9-2020,2-10-2020,7
20400001166,MELON CALAME#O FRIZADO ALIFRUT 1KG,1739,2333,1-9-2020,2-10-2020,7
20400001536,ACEITE MARAVILLA CHEF 1LT,1746,2342,1-9-2020,2-10-2020,7
20400001754,CEREAL ZUCOSOS NESTLE 530GR,1755,2355,1-9-2020,2-10-2020,7
20400001656,BASE APANAR KG MACROFOOD KG,1756,2356,1-9-2020,2-10-2020,7
20200000167,PA#O CELULOSA AMARILLO 3M VANNI UN,1764,2366,1-9-2020,2-10-2020,7
20200000168,PA#O CELULOSA AZUL 3M VANNI UN,1764,2366,1-9-2020,2-10-2020,7
20200000169,PA#O CELULOSA ROSADO 3M VANNI UN,1764,2366,1-9-2020,2-10-2020,7
20400000554,TRUTRO ENTERO POLLO AGROSUPER KG,1708,2391,1-9-2020,2-10-2020,7
20400032292,PIÑA TROZO ALIFRUT 1KG,1827,2451,1-9-2020,2-10-2020,7
20200000020,CLORO ROPA COLOR CLOROX 960CC UN,1828,2452,1-9-2020,2-10-2020,7
20400002013,GARBANZO S/PIEL BONANZA 1KG,1864,2501,1-9-2020,2-10-2020,7
20200000013,CIF CREMA 750GR UN,1866,2503,1-9-2020,2-10-2020,7
20400001834,CREMA PASTELERA TKF KG,1875,2516,1-9-2020,2-10-2020,7
20400001328,POROTO GRANADO FRIZADO ALIFRUT 1KG,1889,2534,1-9-2020,2-10-2020,7
20400000546,POLLO ENTERO CONG AGROSUPER KG,1829,2561,1-9-2020,2-10-2020,7
20200000120,LAVALOZA QUIX LIQUIDO 750ML,1929,2588,1-9-2020,2-10-2020,7
20200000360,PAPEL HIG 2/HJ ELITE HABIT 20MT UN,1936,2598,1-9-2020,2-10-2020,7
20400003277,CREMA LIQUIDA UHT COLUN 1LT,1952,2619,1-9-2020,2-10-2020,7
20400000553,TRUTRO CORTO POLLO CONG AGROSUPER KG,1918,2685,1-9-2020,2-10-2020,7
20400002047,JALEA DURAZNO MACROFOOD KG,2025,2717,1-9-2020,2-10-2020,7
20400002048,JALEA FRAMBUESA MACROFOOD KG,2025,2717,1-9-2020,2-10-2020,7
20400002052,JALEA FRUTILLA MACROFOOD KG,2025,2717,1-9-2020,2-10-2020,7
20400002054,JALEA GUINDA MACROFOOD KG,2025,2717,1-9-2020,2-10-2020,7
20400029440,JALEA LIMON MACROFOOD 1KG,2025,2717,1-9-2020,2-10-2020,7
20400002056,JALEA MANZANA MACROFOOD KG,2025,2717,1-9-2020,2-10-2020,7
20400002063,JALEA PI#A MACROFOOD KG,2025,2717,1-9-2020,2-10-2020,7
20400001746,CEREAL MILO NESTLE 500GR,2044,2742,1-9-2020,2-10-2020,7
20400030146,AVENA INSTANTANEA QUAKER 900GR,2052,2753,1-9-2020,2-10-2020,7
20400033262,TRUTRO CORTO SUPER POLLO CONG 800GR,1968,2755,1-9-2020,2-10-2020,7
20400033264,TRUTRO LARGO SUPER POLLO CONG 800GR,1968,2755,1-9-2020,2-10-2020,7
20200000171,PA#O MULTIUSO AMARILLO VANNI UN,2088,2791,1-9-2020,2-10-2020,7
20400002128,MANTECA VEGETAL PANAD LESAFFRE 1KG,2083,2795,1-9-2020,2-10-2020,7
20400003508,QUESO GAUDA LAMINADO COLUN 500GR,2083,2795,1-9-2020,2-10-2020,7
20400002224,MOUSSE COCO TKF KG,2090,2804,1-9-2020,2-10-2020,7
20400001732,CEREAL CHOCAPIC NESTLE 600GR,2094,2809,1-9-2020,2-10-2020,7
20400002306,POROTO HALLADO BONANZA KG,2103,2821,1-9-2020,2-10-2020,7
20400030440,"PAPA PREFRITA 11MM ALIFRUT 2,5KG",2115,2837,1-9-2020,2-10-2020,7
20400001765,CHANCACA DELICIOSA 450GR,2124,2850,1-9-2020,2-10-2020,7
20400000749,VIENESA CERDO LLANQUIHUE 500GR,2130,2858,1-9-2020,2-10-2020,7
20400002480,TE CEYLAN AMARILLO LIPTON CJTA 100BL,2145,2878,1-9-2020,2-10-2020,7
20400033260,FILETILLO SUPER POLLO CONG 700G,2147,2880,1-9-2020,2-10-2020,7
20400002284,PICKLE DON JUAN 1KG,2163,2902,1-9-2020,2-10-2020,7
20400001206,"PAPA DUQUESA FRIZADA ALIFRUT 2,5KG",2270,3045,1-9-2020,2-10-2020,7
20400002223,MOUSSE CHOCOLATE TKF KG,2281,3060,1-9-2020,2-10-2020,7
20400002225,MOUSSE FRAMBUESA TKF KG,2281,3060,1-9-2020,2-10-2020,7
20400002226,MOUSSE LUCUMA TKF KG,2281,3060,1-9-2020,2-10-2020,7
20400002227,MOUSSE MENTA TKF KG,2281,3060,1-9-2020,2-10-2020,7
20400002228,MOUSSE MOKA TKF KG,2281,3060,1-9-2020,2-10-2020,7
20400002230,MOUSSE VAINILLA TKF KG,2281,3060,1-9-2020,2-10-2020,7
20200000275,"CARBON 2,5KG AGUAS CLARAS UN",2340,3139,1-9-2020,2-10-2020,7
20400002264,PASA MORENA ALTO LA CRUZ 1KG,2341,3141,1-9-2020,2-10-2020,7
20400000628,CHORIZO PARRILLERO LLANQUIHUE 500GR,2387,3202,1-9-2020,2-10-2020,7
20400002318,PURE PAPA ALCAFOOD KG,2408,3231,1-9-2020,2-10-2020,7
20400029670,Caldo concentrado costilla Macrofood kg,2435,3267,1-9-2020,2-10-2020,7
20400002489,TE ETIQUETA NEGRA LIPTON CJTA 100BL,2486,3335,1-9-2020,2-10-2020,7
20200000112,INSECTICIDA CASA JARDIN RAID 360CC UN,2488,3338,1-9-2020,2-10-2020,7
20200000328,GORRO COFIA DESECHABLE BLANCA VANNI UN,2490,3341,1-9-2020,2-10-2020,7
20400001283,PIMENTO MORRON ROJO VERGEL FYV KG,2504,3359,1-9-2020,2-10-2020,7
20400001300,PIMIENTO MORRON VERDE VERGEL FYV KG,2504,3359,1-9-2020,2-10-2020,7
20400033261,PECHUGA SUPER POLLO 1/2 DESH 700GR,2505,3361,1-9-2020,2-10-2020,7
20400031321,ARROZ G1 FOOD SERVICE TUCAPEL 2KG,2527,3390,1-9-2020,2-10-2020,7
20400000583,CHORITOS CONG FRIOSUR,2674,3587,1-9-2020,2-10-2020,7
20400001878,ENDULZANTE STEVIA LIQ NATURALIST 270ML,2681,3597,1-9-2020,2-10-2020,7
20400000785,AJI VERDE VERGEL FYV KG,2731,3664,1-9-2020,2-10-2020,7
20400031692,MANGO CONG TROZO ALIFRUT KG,2733,3667,1-9-2020,2-10-2020,7
20400000589,MARISCO SURTIDO SIMPLE FRIOSUR KG,2773,3720,1-9-2020,2-10-2020,7
20400001796,CIRUELAS DESH C/CAROZO ALTO LA CRUZ KG,2817,3779,1-9-2020,2-10-2020,7
20400001579,AJI COLOR ALTO LA CRUZ KG,2837,3806,1-9-2020,2-10-2020,7
20400031112,ACEITUNA NEGRA ENTERA EXCELENCIA 950G,2948,3955,1-9-2020,2-10-2020,7
20400000537,PECHUGA POLLO 1/2 DESH AGROSUPER KG,2849,3989,1-9-2020,2-10-2020,7
20400003394,HUEVO BLANCO PRIMERA CHAMPION UN,3000,4025,1-9-2020,2-10-2020,7
20400001879,ENDULZANTE STEVIA NATURALIST 500TAB,3007,4034,1-9-2020,2-10-2020,7
20400034596,MERLUZA FILETE SIMPLE IMP FRIOSUR KG,2889,4045,1-9-2020,2-10-2020,7
20400000608,SURTIDO MARISCO ESPECIAL FRIOSUR KG,2937,4112,1-9-2020,2-10-2020,7
20400002094,LECHE POLVO 26% MACROFOOD KG,3071,4120,1-9-2020,2-10-2020,7
20400002391,SALSA ESPA#OLA MACROFOOD KG,3229,4332,1-9-2020,2-10-2020,7
20400001990,FONDO ALCACH. CONS ALTO LA CRUZ 907GR,3264,4379,1-9-2020,2-10-2020,7
20400000571,LOMITO CERDO 80G-100G EL MONTE KG,3252,4553,1-9-2020,2-10-2020,7
20400032941,PULPA CERDO PIERNA AGROSUPER KG,3412,4578,1-9-2020,2-10-2020,7
20200000201,ALUSA FOIL ALUMINIO 30CM X100MT VANNI UN,3425,4595,1-9-2020,2-10-2020,7
20400002361,SABOR CHOCOLATE EN POLVO MILO 700GR,3491,4684,1-9-2020,2-10-2020,7
20400001196,PALTA HASS VERGEL FYV KG,3571,4791,1-9-2020,2-10-2020,7
20200000458,TOALLA ELITE JUMBO DISPENSADOR 300MT UN,3584,4808,1-9-2020,2-10-2020,7
20200004319,SOFT CARE JBN ANTIBACTERIAL ESPUMA 700ML,3595,4823,1-9-2020,2-10-2020,7
20400002102,LECHE POLVO SVELTY 800GR,3758,5042,1-9-2020,2-10-2020,7
20200000203,ALUSA PLAST FILM 28CM X300MT VANNI UN,3823,5129,1-9-2020,2-10-2020,7
20400001542,ACEITE OLIVA CHEF 1LT,3891,5220,1-9-2020,2-10-2020,7
20200004550,MASCARILLA DESECHABLE GOLDEN,3950,5300,1-9-2020,2-10-2020,7
20400029795,CARNE MOLIDA VAC 6% CONG S_PATAGONICOS,3816,5342,1-9-2020,2-10-2020,7
20400032940,LOMO CENTRO CERDO AGROSUPER KG,3830,5362,1-9-2020,2-10-2020,7
20400032943,CHULETA CERDO CENTRO 180-200G AGROSUPER,3882,5435,1-9-2020,2-10-2020,7
20400000050,BIDON DE AGUA 20 LTS,4088,5484,1-9-2020,2-10-2020,7
